YearMonth,monthly_return,picks,cumulative_return,model_name,evaluation_name,benchmark_monthly_return,benchmark_cumulative_return,benchmark_symbol,excess_monthly_return,excess_cumulative_return
2022-01-31,-0.03669059992764577,21,-0.10488471826048484,Random Forest,walk_forward,-0.052741465028056655,-0.052741465028056655,SPY,0.016050865100410885,-0.05214325323242819
2022-02-28,0.03620816789607004,21,-0.07247423385292251,Random Forest,walk_forward,-0.02951699662704188,-0.08070169200976018,SPY,0.06572516452311192,0.008227458156837675
2022-03-31,-0.11193902840822505,21,-0.17630056693902085,Random Forest,walk_forward,0.03759048484786076,-0.04614482289258903,SPY,-0.14952951325608582,-0.13015574404643182
2022-04-30,0.02034740455204881,21,-0.15954042134523583,Random Forest,walk_forward,-0.08776907143821644,-0.12986380607384196,SPY,0.10811647599026525,-0.02967661527139387
2022-05-31,-0.08406989783781212,21,-0.2301977722595525,Random Forest,walk_forward,0.002257283687025602,-0.12789966183780188,SPY,-0.08632718152483772,-0.10229811042175063
2022-06-30,0.06686871006929851,21,-0.17872209028207653,Random Forest,walk_forward,-0.08246041097082257,-0.19981341413045006,SPY,0.14932912104012108,0.021091323848373533
2022-07-31,-0.025393514003187616,21,-0.19957722238300724,Random Forest,walk_forward,0.0920875010608091,-0.1261262310553427,SPY,-0.11748101506399672,-0.07345099132766453
2022-08-31,-0.10060275243754202,21,-0.2801019569249793,Random Forest,walk_forward,-0.040802066225756106,-0.16178208644877368,SPY,-0.059800686211785914,-0.11831987047620562
2022-09-30,0.06516177714170161,21,-0.23319212107737763,Random Forest,walk_forward,-0.09244589473800535,-0.23927189145244077,SPY,0.15760767187970698,0.0060797703750631316
2022-10-31,0.050565665576650896,21,-0.19441797031023533,Random Forest,walk_forward,0.0812756725414594,-0.17744320280904557,SPY,-0.030710006964808502,-0.016974767501189758
2022-11-30,-0.032017911672300746,21,-0.220211024581635,Random Forest,walk_forward,0.0555914101901025,-0.13171611049174625,SPY,-0.08760932186240325,-0.08849491408988874
2022-12-31,0.09127257682510587,21,-0.1490376754153916,Random Forest,walk_forward,-0.05762810704262211,-0.18175366741971222,SPY,0.14890068386772798,0.032715992004320626
2023-01-31,-0.026532963263210238,21,-0.17161622751197092,Random Forest,walk_forward,0.0628872752826315,-0.13029638505373198,SPY,-0.08942023854584173,-0.04131984245823894
2023-02-28,0.06852777674299006,21,-0.1148489292933953,Random Forest,walk_forward,-0.025142657011209768,-0.15216304474573528,SPY,0.09367043375419982,0.03731411545233998
2023-03-31,0.004072586485440167,21,-0.11124407500526279,Random Forest,walk_forward,0.037077618689013825,-0.1207272694083632,SPY,-0.03300503220357366,0.009483194403100415
2023-04-30,0.08184826888553262,21,-0.038500941082683204,Random Forest,walk_forward,0.01597508263274272,-0.10668081488044445,SPY,0.0658731862527899,0.06817987379776125
2023-05-31,0.06330978776320526,21,0.02237136027189357,Random Forest,walk_forward,0.0046161570452569745,-0.10255711323039163,SPY,0.05869363071794828,0.1249284735022852
2023-06-30,0.03975295158667739,21,0.06301363946038774,Random Forest,walk_forward,0.06479979732844532,-0.044402996053866106,SPY,-0.02504684574176793,0.10741663551425384
2023-07-31,-0.029864568609233415,21,0.03126719569217218,Random Forest,walk_forward,0.0327332535032574,-0.013123197076744031,SPY,-0.06259782211249082,0.04439039276891621
2023-08-31,-0.03703433217833515,21,-0.006925096197711866,Random Forest,walk_forward,-0.01625200729296028,-0.029161926075106148,SPY,-0.02078232488537487,0.022236829877394282
2023-09-30,-0.01627849085009462,21,-0.023090856932715953,Random Forest,walk_forward,-0.04743437869753986,-0.07521302692764975,SPY,0.03115588784744524,0.0521221699949338
2023-10-31,0.08473369352169076,21,0.05968626299448476,Random Forest,walk_forward,-0.021708632309322184,-0.09528888729052842,SPY,0.10644232583101294,0.15497515028501319
2023-11-30,0.07832602747836759,21,0.14268727834823958,Random Forest,walk_forward,0.09134379826764238,-0.012649137920700215,SPY,-0.013017770789274796,0.1553364162689398
2023-12-31,-0.01207251877363588,21,0.12889216472798548,Random Forest,walk_forward,0.04565521208228396,0.03242857508715602,SPY,-0.05772773085591984,0.09646358964082946
2024-01-31,0.07788016247045315,21,0.2168104699286224,Random Forest,walk_forward,0.015926565688638927,0.04887161660710948,SPY,0.061953596781814224,0.16793885332151293
2024-02-29,0.03300488098568337,21,0.25697115467075005,Random Forest,walk_forward,0.052186826731802416,0.1036088979268901,SPY,-0.019181945746119047,0.15336225674385995
2024-03-31,-0.06809745565188884,21,0.17137461720985514,Random Forest,walk_forward,0.0327017414447861,0.13969883076306067,SPY,-0.10079919709667494,0.031675786446794474
2024-04-30,0.06487883708006559,21,0.2473720401595374,Random Forest,walk_forward,-0.04031942187556958,0.09374683279443152,SPY,0.10519825895563517,0.15362520736510588
2024-05-31,0.03218421850945844,21,0.28751773446262097,Random Forest,walk_forward,0.05057978303253763,0.14906831028969902,SPY,-0.018395564523079187,0.13844942417292194
2024-06-30,0.009586865902121594,21,0.2998609943295176,Random Forest,walk_forward,0.03528001000575576,0.1896074517740165,SPY,-0.025693144103634165,0.11025354255550113
2024-07-31,0.0510978666566494,21,0.36628111808994723,Random Forest,walk_forward,0.01210903294121879,0.2040124475946674,SPY,0.03898883371543061,0.16226867049527982
2024-08-31,0.0736598231889118,21,0.46692114367480153,Random Forest,walk_forward,0.023365777064432658,0.23214513402796633,SPY,0.050294046124479144,0.2347760096468352
2024-09-30,-0.002624139358632604,21,0.46307173816567415,Random Forest,walk_forward,0.021004643449419547,0.2580259032461609,SPY,-0.02362878280805215,0.20504583491951323
2024-10-31,0.10084437883436011,21,0.610614298791099,Random Forest,walk_forward,-0.008923564267063977,0.24679982824891256,SPY,0.10976794310142408,0.3638144705421864
2024-11-30,-0.028806840637755092,21,0.5642175893569341,Random Forest,walk_forward,0.05963347157489407,0.3211508303663768,SPY,-0.08844031221264917,0.2430667589905573
